NameToDisplay,Size,Brand,Marketing Group,Category,Stock(Unit1),SaleRate,MRP,Sale Rate Value,'Product',Stock(Unit2),Stock,StockUnit,Unit1,Unit2,Stock Value,IsVirtual,Status,ProdConv1,SellLoose,StockLocation,Rate
Lory 131 ,28,Lory,Baby Woolen Wear,Suede P/O<,4,465,505,1860,131,4,4,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory 131 ,22,Lory,Baby Woolen Wear,Suede P/O<,5,405,445,2025,131,5,5,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory 131 ,32,Lory,Baby Woolen Wear,Suede P/O<,3,505,545,1515,131,3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory 131 ,34,Lory,Baby Woolen Wear,Suede P/O<,5,525,565,2625,131,5,5,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory 2051 ,XXL,Lory,GIRLS WEAR,Top-T-Shirt <,1,330,330,330,2051,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory 2051 ,XL,Lory,GIRLS WEAR,Top-T-Shirt <,2,315,315,630,2051,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory 2051 ,M,Lory,GIRLS WEAR,Top-T-Shirt <,1,315,315,315,2051,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory 2058 ,M,Lory,GIRLS WEAR,TOP<,1,360,360,360,2058,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory 2060(sgG) ,L,Lory,GIRLS WEAR,Top-T-Shirt <,2,345,345,690,2060(sgG),2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory 2060(sgG) ,3XL,Lory,GIRLS WEAR,Top-T-Shirt <,4,370,370,1480,2060(sgG),4,4,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory 2060(sgG) ,M,Lory,GIRLS WEAR,Top-T-Shirt <,1,345,345,345,2060(sgG),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory 2060(sgG) ,XXL,Lory,GIRLS WEAR,Top-T-Shirt <,1,360,360,360,2060(sgG),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory 8040 ,XL,Lory,GIRLS WEAR,Top-T-Shirt <,1,450,450,450,8040,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory 8050(sgG) ,XXL,Lory,GIRLS WEAR,Top-T-Shirt <,1,470,470,470,8050(sgG),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory 8060 ,XL,Lory,GIRLS WEAR,Top-T-Shirt <,1,435,435,435,8060,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory 8060 ,L,Lory,GIRLS WEAR,Top-T-Shirt <,1,435,435,435,8060,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory 9008(sgG) ,3XL,Lory,GIRLS WEAR,Top-T-Shirt <,3,385,385,1155,9008(sgG),3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory 9008(sgG) ,XL,Lory,GIRLS WEAR,Top-T-Shirt <,1,360,360,360,9008(sgG),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory 9008(sgG) ,XXL,Lory,GIRLS WEAR,Top-T-Shirt <,1,375,375,375,9008(sgG),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory Big ,XL,Lory,GIRLS WOOLEN,SKIVI<,2,395,395,790,Big,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory Big ,M,Lory,GIRLS WOOLEN,SKIVI<,2,395,395,790,Big,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory skivy,32,Lory,Baby Woolen Wear,SKIVI<,8,300,340,2400,skivy,8,8,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory skivy,24,Lory,Baby Woolen Wear,SKIVI<,2,240,240,480,skivy,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory skivy,36,Lory,Baby Woolen Wear,SKIVI<,1,300,300,300,skivy,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory skivy,20,Lory,Baby Woolen Wear,SKIVI<,1,210,210,210,skivy,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory skivy,26,Lory,Baby Woolen Wear,SKIVI<,4,300,300,1200,skivy,4,4,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory skivy,24,Lory,Baby Woolen Wear,SKIVI<,6,260,300,1560,skivy,6,6,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory skivy,36,Lory,Baby Woolen Wear,SKIVI<,9,350,350,3150,skivy,9,9,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory skivy,28,Lory,Baby Woolen Wear,SKIVI<,3,280,320,840,skivy,3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory skivy,24,Lory,Baby Woolen Wear,SKIVI<,1,230,230,230,skivy,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory skivy,30,Lory,Baby Woolen Wear,SKIVI<,7,320,320,2240,skivy,7,7,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory skivy,22,Lory,Baby Woolen Wear,SKIVI<,2,250,290,500,skivy,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory skivy,32,Lory,Baby Woolen Wear,SKIVI<,5,330,330,1650,skivy,5,5,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory skivy,20,Lory,Baby Woolen Wear,SKIVI<,3,220,220,660,skivy,3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory skivy,26,Lory,Baby Woolen Wear,SKIVI<,2,225,225,450,skivy,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory skivy,20,Lory,Baby Woolen Wear,SKIVI<,2,240,280,480,skivy,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory skivy,34,Lory,Baby Woolen Wear,SKIVI<,5,290,290,1450,skivy,5,5,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory skivy,26,Lory,Baby Woolen Wear,SKIVI<,2,270,310,540,skivy,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory skivy,22,Lory,Baby Woolen Wear,SKIVI<,3,280,280,840,skivy,3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory skivy,28,Lory,Baby Woolen Wear,SKIVI<,4,310,310,1240,skivy,4,4,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory skivy,30,Lory,Baby Woolen Wear,SKIVI<,7,290,330,2030,skivy,7,7,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory skivy,30,Lory,Baby Woolen Wear,SKIVI<,1,245,245,245,skivy,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory skivy,34,Lory,Baby Woolen Wear,SKIVI<,8,340,340,2720,skivy,8,8,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory skivy,32,Lory,Baby Woolen Wear,SKIVI<,3,280,280,840,skivy,3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory skivy,36,Lory,Baby Woolen Wear,SKIVI<,2,320,360,640,skivy,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory skivy,34,Lory,Baby Woolen Wear,SKIVI<,9,310,350,2790,skivy,9,9,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory skivyB ,36,Lory,Baba Woolen Wear,SKIVI<,3,300,300,900,skivyB,3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory skivyB ,20,Lory,Baba Woolen Wear,SKIVI<,1,240,280,240,skivyB,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory skivyB ,32,Lory,Baba Woolen Wear,SKIVI<,3,280,280,840,skivyB,3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory skivyB ,32,Lory,Baba Woolen Wear,SKIVI<,4,300,340,1200,skivyB,4,4,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory skivyB ,34,Lory,Baba Woolen Wear,SKIVI<,6,310,350,1860,skivyB,6,6,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory skivyB ,36,Lory,Baba Woolen Wear,SKIVI<,7,320,360,2240,skivyB,7,7,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory skivyB ,26,Lory,Baba Woolen Wear,SKIVI<,1,270,310,270,skivyB,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory skivyB ,24,Lory,Baba Woolen Wear,SKIVI<,2,215,215,430,skivyB,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory skivyB ,28,Lory,Baba Woolen Wear,SKIVI<,3,280,320,840,skivyB,3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory skivyB ,34,Lory,Baba Woolen Wear,SKIVI<,2,290,290,580,skivyB,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory skivyB ,30,Lory,Baba Woolen Wear,SKIVI<,2,270,270,540,skivyB,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory skivyB ,22,Lory,Baba Woolen Wear,SKIVI<,1,205,205,205,skivyB,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory skivyB ,22,Lory,Baba Woolen Wear,SKIVI<,2,250,290,500,skivyB,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory skivyB ,24,Lory,Baba Woolen Wear,SKIVI<,1,260,300,260,skivyB,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory skivyB ,30,Lory,Baba Woolen Wear,SKIVI<,6,290,330,1740,skivyB,6,6,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory Velvet ,30,Lory,Baby Woolen Wear,SKIVI<,1,355,355,355,Velvet,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory Velvet ,28,Lory,Baby Woolen Wear,SKIVI<,2,345,345,690,Velvet,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory Velvet ,32,Lory,Baby Woolen Wear,SKIVI<,3,365,405,1095,Velvet,3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory Velvet ,30,Lory,Baby Woolen Wear,SKIVI<,1,355,395,355,Velvet,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory Velvet ,36,Lory,Baby Woolen Wear,SKIVI<,2,400,400,800,Velvet,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory Velvet ,22,Lory,Baby Woolen Wear,SKIVI<,1,315,315,315,Velvet,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory Velvet ,32,Lory,Baby Woolen Wear,SKIVI<,1,380,380,380,Velvet,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory Velvet ,36,Lory,Baby Woolen Wear,SKIVI<,1,385,425,385,Velvet,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory Velvet ,24,Lory,Baby Woolen Wear,SKIVI<,4,325,365,1300,Velvet,4,4,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory Velvet ,34,Lory,Baby Woolen Wear,SKIVI<,2,375,415,750,Velvet,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory Velvet ,26,Lory,Baby Woolen Wear,SKIVI<,1,335,375,335,Velvet,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory Velvet ,34,Lory,Baby Woolen Wear,SKIVI<,3,390,390,1170,Velvet,3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory Velvet ,22,Lory,Baby Woolen Wear,SKIVI<,2,315,355,630,Velvet,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory Velvet ,28,Lory,Baby Woolen Wear,SKIVI<,3,345,385,1035,Velvet,3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lory Velvet ,24,Lory,Baby Woolen Wear,SKIVI<,2,325,325,650,Velvet,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lotus 1305 ,30,Lotus,GIRLS WEAR,Jeans-Damage <,1,875,875,875,1305,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lotus 16182(IV) ,32,Lotus,GIRLS WEAR,Jeans-Hi-Waist-Damage <,1,795,795,795,16182(IV),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Love Bird 348(PK),16,Love bird,Baba Woolen Wear,Woolen Suit<,1,625,625,625,348(PK),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Love Bird 5459 ,12,Love bird,Baba Woolen Wear,Woolen Suit<,1,395,395,395,5459,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
LoveBasic 108 ,34,Lovebasic,GIRLS WEAR,Jeans-Straight Fit<,1,1045,1195,1045,108,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
LoveBasic 108 ,28,Lovebasic,GIRLS WEAR,Jeans-Straight Fit<,1,1045,1195,1045,108,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
LoveBasic 108(mf) ,38,Lovebasic,GIRLS WEAR,Jeans-Straight Fit<>,1,1095,1450,1095,108(mf),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
LoveLife 5066(lax) ,L,Lovelife,GIRLS WEAR,TOP<,1,390,390,390,5066(lax),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lovely 751 ,22,Lovely,GIRLS KIDS WEAR,Frock<>,1,1190,1190,1190,751,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lovely 851 ,22,Lovely,GIRLS KIDS WEAR,Frock<>,1,1155,1155,1155,851,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lovely 851 ,20,Lovely,GIRLS KIDS WEAR,Frock<>,1,1125,1125,1125,851,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lovely 851 ,16,Lovely,GIRLS KIDS WEAR,Frock<>,1,1065,1065,1065,851,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Lovely 851 ,18,Lovely,GIRLS KIDS WEAR,Frock<>,2,1095,1095,2190,851,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
LovePink 29042(lax) ,XXL,Lovepink,GIRLS WEAR,TOP<,1,810,810,810,29042(lax),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
LovePink 29043(lax) ,XXL,Lovepink,GIRLS WEAR,TOP<,1,895,895,895,29043(lax),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
LovePink 33066 ,XXL,Lovepink,GIRLS WEAR,TOP<,1,570,635,570,33066,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
M 2203(vh) ,24,M,GIRLS KIDS WEAR,Cullotes<>,1,1250,1250,1250,2203(vh),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
M 2203(vh) ,32,M,GIRLS KIDS WEAR,Cullotes<>,1,1410,1410,1410,2203(vh),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
M 2203(vh) ,26,M,GIRLS KIDS WEAR,Cullotes<>,1,1290,1290,1290,2203(vh),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
M 2203(vh) ,30,M,GIRLS KIDS WEAR,Cullotes<>,1,1370,1370,1370,2203(vh),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
M 2225(vh) ,32,M,GIRLS KIDS WEAR,Cullotes<>,1,1510,1510,1510,2225(vh),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
M 2230(vh) ,26,M,GIRLS KIDS WEAR,TOP SKIRT <>,1,1330,1330,1330,2230(vh),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
M 2230(vh) ,34,M,GIRLS KIDS WEAR,TOP SKIRT <>,1,1490,1490,1490,2230(vh),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
M 2230(vh) ,30,M,GIRLS KIDS WEAR,TOP SKIRT <>,1,1410,1410,1410,2230(vh),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
M.G 2525 ,40,M.g,GIRLS KIDS WEAR,Jegging<,1,485,485,485,2525,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
m.Lucy 3267(sgf) ,34,M.lucy,GIRLS KIDS WEAR,Dhoti-Set<>,1,1485,1485,1485,3267(sgf),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
M.R. 7792 ,30,M.r.,GIRLS KIDS WEAR,LEGGY SET<>,1,1070,1070,1070,7792,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
M.R. 7857 ,32,M.r.,GIRLS KIDS WEAR,CAPRI SET,1,945,945,945,7857,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
M.R. 7872 ,28,M.r.,GIRLS KIDS WEAR,Top+Leggy,1,795,795,795,7872,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
M-47 Choco,30,M-47,GENTS WEAR,JEANS<,1,765,765,765,Choco,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
M-47 Strech ,40,M-47,GENTS WEAR,JEANS<,1,570,570,570,Strech,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
M-47 Strech ,30,M-47,GENTS WEAR,JEANS<,1,525,525,525,Strech,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
M-47 Strech ,32,M-47,GENTS WEAR,JEANS<,1,525,525,525,Strech,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
M-47 Strech ,40,M-47,GENTS WEAR,JEANS<,1,570,570,570,Strech,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
M-47 Strech ,34,M-47,GENTS WEAR,JEANS<,1,525,525,525,Strech,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Macaroni 2818 ,24,Macaroni,GIRLS KIDS WEAR,Sarak-Set<>,1,1495,1495,1495,2818,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Macaroni 2818 ,34,Macaroni,GIRLS KIDS WEAR,Sarak-Set<>,1,1595,1595,1595,2818,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Macaroni 2822 ,26,Macaroni,GIRLS KIDS WEAR,Cullotes >,1,1220,1220,1220,2822,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Macaroni 2822 ,24,Macaroni,GIRLS KIDS WEAR,Cullotes >,1,1170,1170,1170,2822,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
MaccaBoys 3062 ,22,Maccaboys,BABA KIDS WEAR,T-Shirt-F<,1,400,400,400,3062,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
MaccaBoys 3062 ,20,Maccaboys,BABA KIDS WEAR,T-Shirt-F<,1,375,375,375,3062,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
MaccaBoys 3062 ,28,Maccaboys,BABA KIDS WEAR,T-Shirt-F<,1,475,475,475,3062,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
MaccaBoys 3062 ,24,Maccaboys,BABA KIDS WEAR,T-Shirt-F<,1,425,425,425,3062,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
MadBox 8088(ng) ,34,Madbox,GENTS WEAR,Jeans<>,1,1130,1130,1130,8088(ng),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
MadBox 8099(ng) ,34,Madbox,GENTS WEAR,Jeans-Damage<>,1,1199,1199,1199,8099(ng),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
MadBox 8099(ng) ,36,Madbox,GENTS WEAR,Jeans-Damage<>,1,1199,1199,1199,8099(ng),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
MadBox 8100(ng) ,36,Madbox,GENTS WEAR,Jeans-Damage<>,1,1199,1199,1199,8100(ng),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
MadBox 8100(ng) ,32,Madbox,GENTS WEAR,Jeans-Damage<>,1,1199,1199,1199,8100(ng),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
MadBox 8103(ng) ,36,Madbox,GENTS WEAR,Jeans-Damage<>,1,1199,1199,1199,8103(ng),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
MadBoyz 1182(am) ,26,Madboyz,BABA KIDS WEAR,Suit-Full-Denim <,1,960,960,960,1182(am),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
MadBoyz 1182(am) ,24,Madboyz,BABA KIDS WEAR,Suit-Full-Denim <,1,930,930,930,1182(am),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
MadBoyz 3004(am) ,24,Madboyz,BABA KIDS WEAR,Suit-Full-Denim <,1,820,820,820,3004(am),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
MadBoyz 3014(am) ,24,Madboyz,BABA KIDS WEAR,Suit-Full-Denim <,1,910,910,910,3014(am),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
MadBoyz 4380(iv) ,24,Madboyz,BABA KIDS WEAR,Suit-Full-Denim <,1,900,900,900,4380(iv),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
MadBoyz 4384 22,22,Madboyz,BABA KIDS WEAR,Suit-Full-Denim <,1,815,815,815,4384,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
MadBoyz 4394 22,22,Madboyz,BABA KIDS WEAR,Suit-Full-Denim <,2,945,945,1890,4394,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
MadBoyz 4419 22,22,Madboyz,BABA KIDS WEAR,Suit-Full-Denim <,1,825,825,825,4419,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
MadBoyz 4485 ,18,Madboyz,BABA KIDS WEAR,Suit-Full-Denim <,1,740,790,740,4485,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
MadBoyz 4485 ,22,Madboyz,BABA KIDS WEAR,Suit-Full-Denim <,1,780,830,780,4485,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
MadBoyz 4487 ,18,Madboyz,BABA KIDS WEAR,Suit-Full-Denim <,1,725,775,725,4487,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
MadBoyz 4756(gh) ,28,Madboyz,BABA KIDS WEAR,Suit-Half -Denim <,1,865,865,865,4756(gh),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
MadBoyz 4792 ,18,Madboyz,BABA KIDS WEAR,Suit-Half <,1,585,610,585,4792,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
maggie B05(lax) ,free,Maggie,GIRLS WEAR,TOP<,1,310,310,310,B05(lax),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Magic Baby 1179 ,20,Magic baby,GIRLS KIDS WEAR,LEGGY SET<,1,700,700,700,1179,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Magic Baby 1179 ,22,Magic baby,GIRLS KIDS WEAR,LEGGY SET<,1,730,585,730,1179,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Magic Baby 1390(VH) 18/20/22/24,24,Magic baby,GIRLS KIDS WEAR,LEGGY SET<,1,725,725,725,1390(VH),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Magic Girls 9387(k) ,36,Magic girls,GIRLS KIDS WEAR,Lancha<>,1,1805,1805,1805,9387(k),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Magic Girls 9387(k) ,42,Magic girls,GIRLS KIDS WEAR,Lancha<>,1,1955,1955,1955,9387(k),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Magic Girls 9387(k) ,40,Magic girls,GIRLS KIDS WEAR,Lancha<>,1,1905,1905,1905,9387(k),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Magic Girls 9390(K) ,32,Magic girls,GIRLS KIDS WEAR,Lancha<>,1,1800,1800,1800,9390(K),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Magic Girls 9390(K) ,42,Magic girls,GIRLS KIDS WEAR,Lancha<>,1,2050,2050,2050,9390(K),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Magic Girls 9390(K) ,38,Magic girls,GIRLS KIDS WEAR,Lancha<>,1,1950,1950,1950,9390(K),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Magic Girls 9390(K) ,40,Magic girls,GIRLS KIDS WEAR,Lancha<>,1,2000,2000,2000,9390(K),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Magic Girls 9412(k) ,42,Magic girls,GIRLS KIDS WEAR,Frock-Long <>,1,1690,1690,1690,9412(k),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Magic Girls M612(k) ,20,Magic girls,GIRLS KIDS WEAR,Lancha<>,1,1505,1505,1505,M612(k),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Magic Girls M612(k) ,28,Magic girls,GIRLS KIDS WEAR,Lancha<>,1,1705,1705,1705,M612(k),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Magic Girls M612(k) ,30,Magic girls,GIRLS KIDS WEAR,Lancha<>,1,1755,1755,1755,M612(k),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Maitri 31006(DC) ,40,Maitri,GENTS WEAR,T-Shirt-Half <,1,675,675,675,31006(DC),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
Mama 10001 ,16,Mama,Baba Woolen Wear,Woolen Suit<>,3,995,1095,2985,10001,3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
